0.041000,3.402019e-03,3.896366e-03,-1.564533e-04,-7.172752e-02,9.843800e-01,-1.862948e-04
0.042000,3.401126e-03,3.898826e-03,-1.564352e-04,-7.810238e-02,9.838344e-01,-1.861191e-04
0.043000,3.400232e-03,3.901286e-03,-1.564171e-04,-8.445529e-02,9.832888e-01,-1.859439e-04
0.044000,3.399339e-03,3.903747e-03,-1.563990e-04,-9.082336e-02,9.826617e-01,-1.857657e-04
0.045000,3.398446e-03,3.906207e-03,-1.563809e-04,-9.716846e-02,9.820349e-01,-1.855881e-04
0.046000,3.397552e-03,3.908668e-03,-1.563628e-04,-1.035287e-01,9.813264e-01,-1.854075e-04
0.047000,3.396659e-03,3.911128e-03,-1.563447e-04,-1.098649e-01,9.806184e-01,-1.852275e-04
0.048000,3.395765e-03,3.913589e-03,-1.563266e-04,-1.162162e-01,9.798286e-01,-1.850445e-04
0.049000,3.394872e-03,3.916050e-03,-1.563085e-04,-1.225425e-01,9.790395e-01,-1.848620e-04
0.050000,3.393979e-03,3.918511e-03,-1.562904e-04,-1.288839e-01,9.781685e-01,-1.846767e-04
0.051000,3.393085e-03,3.920972e-03,-1.562723e-04,-1.351992e-01,9.772985e-01,-1.844919e-04
0.052000,3.392192e-03,3.923433e-03,-1.562542e-04,-1.415295e-01,9.763465e-01,-1.843041e-04
0.053000,3.391298e-03,3.925895e-03,-1.562361e-04,-1.478329e-01,9.753957e-01,-1.841170e-04
0.054000,3.390405e-03,3.928356e-03,-1.562180e-04,-1.541511e-01,9.743627e-01,-1.839269e-04
0.055000,3.389511e-03,3.930818e-03,-1.561999e-04,-1.604414e-01,9.733314e-01,-1.837375e-04
0.056000,3.388618e-03,3.933280e-03,-1.561818e-04,-1.667465e-01,9.722176e-01,-1.835451e-04
0.057000,3.387724e-03,3.935742e-03,-1.561637e-04,-1.730226e-01,9.711058e-01,-1.833534e-04
0.058000,3.386831e-03,3.938204e-03,-1.561456e-04,-1.793135e-01,9.699114e-01,-1.831587e-04
0.059000,3.385937e-03,3.940666e-03,-1.561275e-04,-1.855745e-01,9.687194e-01,-1.829648e-04
0.060000,3.385043e-03,3.943128e-03,-1.561094e-04,-1.918502e-01,9.674446e-01,-1.827679e-04
0.061000,3.384150e-03,3.945590e-03,-1.560913e-04,-1.980950e-01,9.661725e-01,-1.825717e-04
0.062000,3.383256e-03,3.948053e-03,-1.560732e-04,-2.043544e-01,9.648175e-01,-1.823726e-04
0.063000,3.382362e-03,3.950516e-03,-1.560551e-04,-2.105820e-01,9.634657e-01,-1.821742e-04
0.064000,3.381469e-03,3.952978e-03,-1.560370e-04,-2.168241e-01,9.620307e-01,-1.819729e-04
0.065000,3.380575e-03,3.955441e-03,-1.560189e-04,-2.230334e-01,9.605992e-01,-1.817724e-04
0.066000,3.379681e-03,3.957904e-03,-1.560008e-04,-2.292571e-01,9.590844e-01,-1.815689e-04
0.067000,3.378787e-03,3.960367e-03,-1.559827e-04,-2.354471e-01,9.575736e-01,-1.813663e-04
0.068000,3.377893e-03,3.962830e-03,-1.559646e-04,-2.416514e-01,9.559793e-01,-1.811607e-04
0.069000,3.377000e-03,3.965294e-03,-1.559465e-04,-2.478211e-01,9.543894e-01,-1.809560e-04
0.070000,3.376106e-03,3.967757e-03,-1.559284e-04,-2.540050e-01,9.527158e-01,-1.807483e-04
0.071000,3.375212e-03,3.970221e-03,-1.559103e-04,-2.601533e-01,9.510471e-01,-1.805415e-04
0.072000,3.374318e-03,3.972685e-03,-1.558922e-04,-2.663158e-01,9.492945e-01,-1.803317e-04
0.073000,3.373424e-03,3.975148e-03,-1.558741e-04,-2.724417e-01,9.475472e-01,-1.801229e-04
0.074000,3.372530e-03,3.977612e-03,-1.558560e-04,-2.785817e-01,9.457159e-01,-1.799111e-04
0.075000,3.371636e-03,3.980076e-03,-1.558379e-04,-2.846842e-01,9.438904e-01,-1.797003e-04
0.076000,3.370742e-03,3.982540e-03,-1.558198e-04,-2.908007e-01,9.419807e-01,-1.794865e-04
0.077000,3.369847e-03,3.985005e-03,-1.558017e-04,-2.968788e-01,9.400773e-01,-1.792737e-04
0.078000,3.368953e-03,3.987469e-03,-1.557836e-04,-3.029707e-01,9.380894e-01,-1.790579e-04
0.079000,3.368059e-03,3.989934e-03,-1.557655e-04,-3.090235e-01,9.361085e-01,-1.788432e-04
0.080000,3.367165e-03,3.992398e-03,-1.557474e-04,-3.150898e-01,9.340428e-01,-1.786255e-04
0.081000,3.366271e-03,3.994863e-03,-1.557293e-04,-3.211162e-01,9.319846e-01,-1.784089e-04
0.082000,3.365376e-03,3.997328e-03,-1.557111e-04,-3.271560e-01,9.298415e-01,-1.781893e-04
0.083000,3.364482e-03,3.999793e-03,-1.556930e-04,-3.331549e-01,9.277064e-01,-1.779708e-04
0.084000,3.363587e-03,4.002258e-03,-1.556749e-04,-3.391671e-01,9.254862e-01,-1.777493e-04
0.085000,3.362693e-03,4.004723e-03,-1.556568e-04,-3.451377e-01,9.232746e-01,-1.775290e-04
0.086000,3.361798e-03,4.007188e-03,-1.556387e-04,-3.511213e-01,9.209776e-01,-1.773056e-04
0.087000,3.360904e-03,4.009654e-03,-1.556206e-04,-3.570625e-01,9.186898e-01,-1.770835e-04
0.088000,3.360009e-03,4.012119e-03,-1.556025e-04,-3.630166e-01,9.163165e-01,-1.768584e-04
0.089000,3.359115e-03,4.014585e-03,-1.555844e-04,-3.689274e-01,9.139530e-01,-1.766345e-04
0.090000,3.358220e-03,4.017051e-03,-1.555663e-04,-3.748509e-01,9.115037e-01,-1.764076e-04
0.091000,3.357325e-03,4.019517e-03,-1.555482e-04,-3.807303e-01,9.090648e-01,-1.761820e-04
0.092000,3.356430e-03,4.021983e-03,-1.555301e-04,-3.866223e-01,9.065400e-01,-1.759534e-04
0.093000,3.355536e-03,4.024449e-03,-1.555120e-04,-3.924694e-01,9.040262e-01,-1.757261e-04
0.094000,3.354641e-03,4.026915e-03,-1.554939e-04,-3.983289e-01,9.014262e-01,-1.754957e-04
0.095000,3.353746e-03,4.029381e-03,-1.554758e-04,-4.041427e-01,8.988379e-01,-1.752667e-04
0.096000,3.352851e-03,4.031848e-03,-1.554577e-04,-4.099686e-01,8.961633e-01,-1.750347e-04
0.097000,3.351956e-03,4.034314e-03,-1.554396e-04,-4.157482e-01,8.935009e-01,-1.748042e-04
0.098000,3.351061e-03,4.036781e-03,-1.554215e-04,-4.215397e-01,8.907520e-01,-1.745705e-04
0.099000,3.350166e-03,4.039248e-03,-1.554034e-04,-4.272841e-01,8.880160e-01,-1.743383e-04
0.100000,3.349270e-03,4.041715e-03,-1.553853e-04,-4.330402e-01,8.851933e-01,-1.741031e-04
0.101000,3.348375e-03,4.044182e-03,-1.553672e-04,-4.387484e-01,8.823842e-01,-1.738694e-04
0.102000,3.347480e-03,4.046649e-03,-1.553491e-04,-4.444681e-01,8.794881e-01,-1.736326e-04
0.103000,3.346584e-03,4.049116e-03,-1.553310e-04,-4.501392e-01,8.766064e-01,-1.733973e-04
0.104000,3.345689e-03,4.051583e-03,-1.553129e-04,-4.558215e-01,8.736374e-01,-1.731590e-04
0.105000,3.344794e-03,4.054051e-03,-1.552948e-04,-4.614546e-01,8.706836e-01,-1.729223e-04
0.106000,3.343898e-03,4.056518e-03,-1.552767e-04,-4.670987e-01,8.676422e-01,-1.726825e-04
0.107000,3.343002e-03,4.058986e-03,-1.552586e-04,-4.726929e-01,8.646168e-01,-1.724443e-04
0.108000,3.342107e-03,4.061454e-03,-1.552405e-04,-4.782977e-01,8.615036e-01,-1.722031e-04
0.109000,3.341211e-03,4.063921e-03,-1.552224e-04,-4.838520e-01,8.584070e-01,-1.719635e-04
0.110000,3.340315e-03,4.066390e-03,-1.552043e-04,-4.894167e-01,8.552225e-01,-1.717209e-04
0.111000,3.339420e-03,4.068858e-03,-1.551862e-04,-4.949302e-01,8.520553e-01,-1.714799e-04
0.112000,3.338524e-03,4.071326e-03,-1.551681e-04,-5.004538e-01,8.488000e-01,-1.712359e-04
0.113000,3.337628e-03,4.073794e-03,-1.551500e-04,-5.059256e-01,8.455627e-01,-1.709936e-04
0.114000,3.336732e-03,4.076262e-03,-1.551319e-04,-5.114073e-01,8.422372e-01,-1.707482e-04
0.115000,3.335836e-03,4.078731e-03,-1.551138e-04,-5.168365e-01,8.389304e-01,-1.705046e-04
0.116000,3.334940e-03,4.081200e-03,-1.550957e-04,-5.222753e-01,8.355352e-01,-1.702580e-04
0.117000,3.334043e-03,4.083668e-03,-1.550776e-04,-5.276610e-01,8.321595e-01,-1.700131e-04
0.118000,3.333147e-03,4.086137e-03,-1.550595e-04,-5.330560e-01,8.286952e-01,-1.697652e-04
0.119000,3.332251e-03,4.088606e-03,-1.550414e-04,-5.383974e-01,8.252512e-01,-1.695192e-04
0.120000,3.331354e-03,4.091075e-03,-1.550233e-04,-5.437477e-01,8.217183e-01,-1.692700e-04
0.121000,3.330458e-03,4.093544e-03,-1.550052e-04,-5.490438e-01,8.182065e-01,-1.690228e-04
0.122000,3.329561e-03,4.096013e-03,-1.549871e-04,-5.543485e-01,8.146056e-01,-1.687725e-04
0.123000,3.328665e-03,4.098483e-03,-1.549690e-04,-5.595986e-01,8.110267e-01,-1.685241e-04
0.124000,3.327768e-03,4.100952e-03,-1.549509e-04,-5.648569e-01,8.073585e-01,-1.682726e-04
0.125000,3.326871e-03,4.103421e-03,-1.549328e-04,-5.700599e-01,8.037131e-01,-1.680231e-04
0.126000,3.325974e-03,4.105891e-03,-1.549147e-04,-5.752709e-01,7.999781e-01,-1.677706e-04
0.127000,3.325077e-03,4.108361e-03,-1.548966e-04,-5.804262e-01,7.962668e-01,-1.675200e-04
0.128000,3.324181e-03,4.110831e-03,-1.548785e-04,-5.855890e-01,7.924657e-01,-1.672664e-04
0.129000,3.323283e-03,4.113301e-03,-1.548604e-04,-5.906956e-01,7.886891e-01,-1.670148e-04
0.130000,3.322386e-03,4.115771e-03,-1.548423e-04,-5.958094e-01,7.848226e-01,-1.667601e-04
0.131000,3.321489e-03,4.118241e-03,-1.548242e-04,-6.008665e-01,7.809813e-01,-1.665075e-04
0.132000,3.320592e-03,4.120711e-03,-1.548061e-04,-6.059305e-01,7.770500e-01,-1.662519e-04
0.133000,3.319694e-03,4.123181e-03,-1.547880e-04,-6.109373e-01,7.731447e-01,-1.659984e-04
0.134000,3.318797e-03,4.125652e-03,-1.547699e-04,-6.159506e-01,7.691493e-01,-1.657418e-04
0.135000,3.317900e-03,4.128122e-03,-1.547518e-04,-6.209063e-01,7.651807e-01,-1.654873e-04
0.136000,3.317002e-03,4.130593e-03,-1.547337e-04,-6.258680e-01,7.611218e-01,-1.652298e-04
0.137000,3.316104e-03,4.133063e-03,-1.547156e-04,-6.307718e-01,7.570906e-01,-1.649745e-04
0.138000,3.315207e-03,4.135534e-03,-1.546975e-04,-6.356813e-01,7.529688e-01,-1.647162e-04
0.139000,3.314309e-03,4.138005e-03,-1.546794e-04,-6.405323e-01,7.488757e-01,-1.644600e-04
0.140000,3.313411e-03,4.140476e-03,-1.546613e-04,-6.453886e-01,7.446918e-01,-1.642008e-04
0.141000,3.312513e-03,4.142947e-03,-1.546432e-04,-6.501861e-01,7.405375e-01,-1.639439e-04
0.142000,3.311615e-03,4.145418e-03,-1.546251e-04,-6.549885e-01,7.362922e-01,-1.636839e-04
0.143000,3.310717e-03,4.147889e-03,-1.546069e-04,-6.597318e-01,7.320773e-01,-1.634262e-04
0.144000,3.309819e-03,4.150361e-03,-1.545888e-04,-6.644795e-01,7.277714e-01,-1.631655e-04
0.145000,3.308920e-03,4.152832e-03,-1.545707e-04,-6.691676e-01,7.234966e-01,-1.629071e-04
0.146000,3.308022e-03,4.155304e-03,-1.545526e-04,-6.738599e-01,7.191308e-01,-1.626457e-04
0.147000,3.307123e-03,4.157775e-03,-1.545345e-04,-6.784922e-01,7.147969e-01,-1.623866e-04
0.148000,3.306225e-03,4.160247e-03,-1.545164e-04,-6.831282e-01,7.103718e-01,-1.621245e-04
0.149000,3.305326e-03,4.162719e-03,-1.544983e-04,-6.877040e-01,7.059797e-01,-1.618648e-04
0.150000,3.304427e-03,4.165191e-03,-1.544802e-04,-6.922830e-01,7.014961e-01,-1.616021e-04
0.151000,3.303529e-03,4.167662e-03,-1.544621e-04,-6.968015e-01,6.970463e-01,-1.613417e-04
0.152000,3.302630e-03,4.170134e-03,-1.544440e-04,-7.013227e-01,6.925050e-01,-1.610784e-04
0.153000,3.301731e-03,4.172606e-03,-1.544259e-04,-7.057832e-01,6.879984e-01,-1.608176e-04
0.154000,3.300832e-03,4.175079e-03,-1.544078e-04,-7.102460e-01,6.834001e-01,-1.605537e-04
0.155000,3.299933e-03,4.177551e-03,-1.543897e-04,-7.146477e-01,6.788374e-01,-1.602924e-04
0.156000,3.299033e-03,4.180023e-03,-1.543716e-04,-7.190513e-01,6.741830e-01,-1.600280e-04
0.157000,3.298134e-03,4.182496e-03,-1.543535e-04,-7.233936e-01,6.695650e-01,-1.597662e-04
0.158000,3.297235e-03,4.184968e-03,-1.543354e-04,-7.277372e-01,6.648551e-01,-1.595013e-04
0.159000,3.296335e-03,4.187441e-03,-1.543173e-04,-7.320194e-01,6.601826e-01,-1.592391e-04
0.160000,3.295435e-03,4.189914e-03,-1.542992e-04,-7.363024e-01,6.554181e-01,-1.589738e-04
0.161000,3.294536e-03,4.192386e-03,-1.542811e-04,-7.405238e-01,6.506918e-01,-1.587112e-04
0.162000,3.293636e-03,4.194859e-03,-1.542630e-04,-7.447455e-01,6.458736e-01,-1.584455e-04
0.163000,3.292736e-03,4.197332e-03,-1.542449e-04,-7.489054e-01,6.410944e-01,-1.581825e-04
0.164000,3.291836e-03,4.199805e-03,-1.542268e-04,-7.530651e-01,6.362231e-01,-1.579166e-04
0.165000,3.290936e-03,4.202278e-03,-1.542087e-04,-7.571628e-01,6.313918e-01,-1.576533e-04
0.166000,3.290036e-03,4.204752e-03,-1.541906e-04,-7.612599e-01,6.264684e-01,-1.573870e-04
0.167000,3.289136e-03,4.207225e-03,-1.541725e-04,-7.652948e-01,6.215858e-01,-1.571234e-04
0.168000,3.288235e-03,4.209698e-03,-1.541544e-04,-7.693285e-01,6.166110e-01,-1.568569e-04
0.169000,3.287335e-03,4.212171e-03,-1.541363e-04,-7.733000e-01,6.116779e-01,-1.565931e-04
0.170000,3.286434e-03,4.214645e-03,-1.541182e-04,-7.772697e-01,6.066526e-01,-1.563263e-04
0.171000,3.285533e-03,4.217118e-03,-1.541001e-04,-7.811771e-01,6.016699e-01,-1.560623e-04
0.172000,3.284633e-03,4.219592e-03,-1.540820e-04,-7.850823e-01,5.965949e-01,-1.557954e-04
0.173000,3.283732e-03,4.222066e-03,-1.540639e-04,-7.889250e-01,5.915634e-01,-1.555312e-04
0.174000,3.282831e-03,4.224540e-03,-1.540458e-04,-7.927649e-01,5.864396e-01,-1.552642e-04
0.175000,3.281930e-03,4.227013e-03,-1.540277e-04,-7.965423e-01,5.813601e-01,-1.549999e-04
0.176000,3.281029e-03,4.229487e-03,-1.540096e-04,-8.003165e-01,5.761883e-01,-1.547328e-04
0.177000,3.280128e-03,4.231961e-03,-1.539915e-04,-8.040279e-01,5.710618e-01,-1.544685e-04
0.178000,3.279226e-03,4.234435e-03,-1.539734e-04,-8.077356e-01,5.658429e-01,-1.542013e-04
0.179000,3.278325e-03,4.236909e-03,-1.539553e-04,-8.113806e-01,5.606701e-01,-1.539369e-04
0.180000,3.277423e-03,4.239384e-03,-1.539372e-04,-8.150213e-01,5.554050e-01,-1.536697e-04
0.181000,3.276522e-03,4.241858e-03,-1.539191e-04,-8.185993e-01,5.501869e-01,-1.534054e-04
0.182000,3.275620e-03,4.244332e-03,-1.539010e-04,-8.221723e-01,5.448765e-01,-1.531382e-04
0.183000,3.274718e-03,4.246806e-03,-1.538829e-04,-8.256827e-01,5.396139e-01,-1.528739e-04
0.184000,3.273816e-03,4.249281e-03,-1.538648e-04,-8.291876e-01,5.342590e-01,-1.526068e-04
0.185000,3.272914e-03,4.251755e-03,-1.538467e-04,-8.326298e-01,5.289528e-01,-1.523426e-04
0.186000,3.272012e-03,4.254230e-03,-1.538286e-04,-8.360660e-01,5.235544e-01,-1.520756e-04
0.187000,3.271110e-03,4.256705e-03,-1.538105e-04,-8.394395e-01,5.182055e-01,-1.518116e-04
0.188000,3.270207e-03,4.259180e-03,-1.537924e-04,-8.428064e-01,5.127644e-01,-1.515447e-04
0.189000,3.269305e-03,4.261654e-03,-1.537743e-04,-8.461107e-01,5.073737e-01,-1.512808e-04
0.190000,3.268402e-03,4.264129e-03,-1.537562e-04,-8.494079e-01,5.018909e-01,-1.510142e-04
0.191000,3.267500e-03,4.266604e-03,-1.537381e-04,-8.526424e-01,4.964593e-01,-1.507505e-04
0.192000,3.266597e-03,4.269079e-03,-1.537200e-04,-8.558693e-01,4.909357e-01,-1.504841e-04
0.193000,3.265694e-03,4.271554e-03,-1.537019e-04,-8.590336e-01,4.854640e-01,-1.502207e-04
0.194000,3.264791e-03,4.274029e-03,-1.536838e-04,-8.621897e-01,4.799005e-01,-1.499546e-04
0.195000,3.263888e-03,4.276504e-03,-1.536657e-04,-8.652833e-01,4.743898e-01,-1.496915e-04
0.196000,3.262985e-03,4.278979e-03,-1.536476e-04,-8.683680e-01,4.687874e-01,-1.494256e-04
0.197000,3.262081e-03,4.281455e-03,-1.536295e-04,-8.713905e-01,4.632385e-01,-1.491629e-04
0.198000,3.261178e-03,4.283930e-03,-1.536114e-04,-8.744035e-01,4.575980e-01,-1.488974e-04
0.199000,3.260274e-03,4.286405e-03,-1.535933e-04,-8.773542e-01,4.520120e-01,-1.486350e-04
0.200000,3.259371e-03,4.288881e-03,-1.535752e-04,-8.802950e-01,4.463344e-01,-1.483699e-04
0.201000,3.258467e-03,4.291356e-03,-1.535571e-04,-8.831737e-01,4.407120e-01,-1.481080e-04
0.202000,3.257563e-03,4.293832e-03,-1.535390e-04,-8.860417e-01,4.349983e-01,-1.478433e-04
0.203000,3.256659e-03,4.296307e-03,-1.535209e-04,-8.888479e-01,4.293406e-01,-1.475818e-04
0.204000,3.255755e-03,4.298783e-03,-1.535028e-04,-8.916428e-01,4.235916e-01,-1.473176e-04
0.205000,3.254851e-03,4.301259e-03,-1.534847e-04,-8.943760e-01,4.178995e-01,-1.470566e-04
0.206000,3.253947e-03,4.303734e-03,-1.534666e-04,-8.970974e-01,4.121163e-01,-1.467930e-04
0.207000,3.253042e-03,4.306210e-03,-1.534484e-04,-8.997572e-01,4.063907e-01,-1.465325e-04
0.208000,3.252138e-03,4.308686e-03,-1.534303e-04,-9.024046e-01,4.005743e-01,-1.462694e-04
0.209000,3.251233e-03,4.311162e-03,-1.534122e-04,-9.049906e-01,3.948162e-01,-1.460095e-04
0.210000,3.250329e-03,4.313638e-03,-1.533941e-04,-9.075637e-01,3.889674e-01,-1.457470e-04
0.211000,3.249424e-03,4.316114e-03,-1.533760e-04,-9.100755e-01,3.831778e-01,-1.454877e-04
0.212000,3.248519e-03,4.318590e-03,-1.533579e-04,-9.125738e-01,3.772976e-01,-1.452258e-04
0.213000,3.247614e-03,4.321066e-03,-1.533398e-04,-9.150112e-01,3.714775e-01,-1.449672e-04
0.214000,3.246709e-03,4.323542e-03,-1.533217e-04,-9.174343e-01,3.655669e-01,-1.447060e-04
0.215000,3.245803e-03,4.326018e-03,-1.533036e-04,-9.197967e-01,3.597171e-01,-1.444481e-04
0.216000,3.244898e-03,4.328494e-03,-1.532855e-04,-9.221444e-01,3.537772e-01,-1.441876e-04
0.217000,3.243992e-03,4.330970e-03,-1.532674e-04,-9.244316e-01,3.478988e-01,-1.439304e-04
0.218000,3.243087e-03,4.333447e-03,-1.532493e-04,-9.267034e-01,3.419305e-01,-1.436706e-04
0.219000,3.242181e-03,4.335923e-03,-1.532312e-04,-9.289150e-01,3.360243e-01,-1.434142e-04
0.220000,3.241275e-03,4.338400e-03,-1.532131e-04,-9.311107e-01,3.300286e-01,-1.431553e-04
0.221000,3.240369e-03,4.340876e-03,-1.531950e-04,-9.332464e-01,3.240958e-01,-1.428996e-04
0.222000,3.239463e-03,4.343352e-03,-1.531769e-04,-9.353655e-01,3.180736e-01,-1.426415e-04
0.223000,3.238557e-03,4.345829e-03,-1.531588e-04,-9.374250e-01,3.121151e-01,-1.423868e-04
0.224000,3.237650e-03,4.348305e-03,-1.531407e-04,-9.394673e-01,3.060675e-01,-1.421295e-04
0.225000,3.236744e-03,4.350782e-03,-1.531226e-04,-9.414503e-01,3.000842e-01,-1.418756e-04
0.226000,3.235837e-03,4.353259e-03,-1.531045e-04,-9.434155e-01,2.940122e-01,-1.416193e-04
0.227000,3.234931e-03,4.355735e-03,-1.530864e-04,-9.453217e-01,2.880052e-01,-1.413663e-04
0.228000,3.234024e-03,4.358212e-03,-1.530683e-04,-9.472095e-01,2.819097e-01,-1.411109e-04
0.229000,3.233117e-03,4.360688e-03,-1.530502e-04,-9.490386e-01,2.758799e-01,-1.408590e-04
0.230000,3.232210e-03,4.363165e-03,-1.530321e-04,-9.508488e-01,2.697620e-01,-1.406045e-04
0.231000,3.231303e-03,4.365642e-03,-1.530140e-04,-9.526006e-01,2.637105e-01,-1.403536e-04
0.232000,3.230396e-03,4.368119e-03,-1.529959e-04,-9.543329e-01,2.575712e-01,-1.401002e-04
0.233000,3.229488e-03,4.370596e-03,-1.529778e-04,-9.560071e-01,2.514989e-01,-1.398502e-04
0.234000,3.228581e-03,4.373073e-03,-1.529597e-04,-9.576612e-01,2.453392e-01,-1.395979e-04
0.235000,3.227673e-03,4.375549e-03,-1.529416e-04,-9.592576e-01,2.392471e-01,-1.393490e-04
0.236000,3.226766e-03,4.378026e-03,-1.529235e-04,-9.608333e-01,2.330680e-01,-1.390978e-04
0.237000,3.225858e-03,4.380503e-03,-1.529054e-04,-9.623517e-01,2.269571e-01,-1.388500e-04
0.238000,3.224950e-03,4.382980e-03,-1.528873e-04,-9.638488e-01,2.207596e-01,-1.385999e-04
0.239000,3.224042e-03,4.385457e-03,-1.528692e-04,-9.652890e-01,2.146310e-01,-1.383533e-04
0.240000,3.223134e-03,4.387934e-03,-1.528511e-04,-9.667073e-01,2.084161e-01,-1.381044e-04
0.241000,3.222225e-03,4.390411e-03,-1.528330e-04,-9.680690e-01,2.022708e-01,-1.378589e-04
0.242000,3.221317e-03,4.392888e-03,-1.528149e-04,-9.694084e-01,1.960395e-01,-1.376112e-04
0.243000,3.220408e-03,4.395365e-03,-1.527968e-04,-9.706915e-01,1.898784e-01,-1.373670e-04
0.244000,3.219500e-03,4.397843e-03,-1.527787e-04,-9.719517e-01,1.836319e-01,-1.371205e-04
0.245000,3.218591e-03,4.400320e-03,-1.527606e-04,-9.731560e-01,1.774560e-01,-1.368776e-04
0.246000,3.217682e-03,4.402797e-03,-1.527425e-04,-9.743369e-01,1.711951e-01,-1.366324e-04
0.247000,3.216773e-03,4.405274e-03,-1.527244e-04,-9.754623e-01,1.650056e-01,-1.363907e-04
0.248000,3.215864e-03,4.407751e-03,-1.527063e-04,-9.765637e-01,1.587314e-01,-1.361468e-04
0.249000,3.214955e-03,4.410228e-03,-1.526882e-04,-9.776101e-01,1.525291e-01,-1.359065e-04
